id,query_term,handle,tweet,date,language
1630096399277719554,ied AND injured,MbianyorArrey,rt chrda condemns in strong terms ied attacks in buea targeting athletes during the 28th edition of the mount cameroon rac ,2023-02-27,en
1630094233557417986,ied AND injured,saniya32319175,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,2023-02-27,en
1630092598336471040,ied AND injured,EktaPandee,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092589691969539,ied AND injured,AdityaaRNarayan,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092579726303234,ied AND injured,Vande_Hind,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092569836126218,ied AND injured,BaljeetSPhaji,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092558289256448,ied AND injured,IndiraJi2,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092511795466241,ied AND injured,qureshii008,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092502354079745,ied AND injured,AnupamaJammwal,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092489091694593,ied AND injured,RajputAarya_,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092455205797888,ied AND injured,UmarFaarouq_,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092446385176577,ied AND injured,SanjayGulaati,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092437715578880,ied AND injured,Bhupinderrrrrr,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092428500774912,ied AND injured,PandeyChulbulji,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092419038429185,ied AND injured,SidhujiPaji,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092408552603651,ied AND injured,LehariSunil,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630092397077045248,ied AND injured,ZaffarShahid2,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning police said ,2023-02-27,en
1630083764717260801,ied AND injured,seerat85910468,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,2023-02-27,en
1630082926745620482,ied AND injured,Suhail80646978,blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan ,2023-02-27,en
1630065210303102977,ied AND injured,Radhika81595837,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630065164958482433,ied AND injured,bhai_anthony,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630065088433471488,ied AND injured,ChalDhanno_,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630065016849170433,ied AND injured,Anuradh13692695,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064988189597699,ied AND injured,Noor86780420,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064962851749890,ied AND injured,Cheena24892838,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064944484892674,ied AND injured,PanduuChacha,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064925308510208,ied AND injured,SameerKappor_,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064902835412993,ied AND injured,JagatChachi,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630064851065110531,ied AND injured,VCPandit1,a blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others injured inside a market in pakistan s restive balochistan province on february 26 morning ,2023-02-27,en
1630062130757259264,ied AND injured,ayeshak4997,rt an ied went off in district of province killing 4 people and more than a dozen inju ,2023-02-27,en
1630005847848898560,ied AND injured,AgborNkonghoF,rt chrda condemns in strong terms ied attacks in buea targeting athletes during the 28th edition of the mount cameroon rac ,2023-02-27,en
1630338283988287488,ied AND explosive,charliedeekachi,rt should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret th ,2023-02-27,en
1630332438189670402,ied AND explosive,mitchellkurtzer, this is ied intermediate explosive disorder a real life defect that surrounds much of our youth it only grows worse if untreated he should be kicked out of school ,2023-02-27,en
1630317620380483584,ied AND explosive,joejossy_12,rt should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret th ,2023-02-27,en
1630317514331750404,ied AND explosive,JexxyNdubuisi,rt should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret th ,2023-02-27,en
1630316902609199106,ied AND explosive,onevoteperhead,should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret the day nigeria was amalgamated its a promise ,2023-02-27,en
1630101999504211971,ied AND explosive,khaama,a police officer was killed on sunday when an improvised explosive device ied planted by the naxal rebels exploded in the central indian state of chhattisgarh a police official said ,2023-02-27,en
1630078020844224514,ied AND explosive,dailyguardianph,a supporter of the new people s army npa surrendered improvised explosive device ied materials afternoon of feb 25 2023 in lemery iloilo ,2023-02-27,en
1630015078786277376,ied AND explosive,rcgirlsweetjoy,intermittent explosive disorder ied is a mental health condition marked by frequent impulsive anger outbursts or aggression the episodes are out of proportion to the situation that triggered should be at home on home instructions cannot be in a class ,2023-02-27,en
1630670484160536579,ied AND bomb,AlannaKellyNews,the ied found in kelowna is not linked to any other incidents in the city or province it was not a targeted incident ,2023-02-28,en
1630660891304665095,ied AND bomb,10i_ibrahim,rt reports of car bomb explosion in the city after an ied attached to a vehicle rocked the city yesterday col moham ,2023-02-28,en
1630639816621666305,ied AND bomb,00Marf,call that pussy ied cuz it s the bomb,2023-02-28,en
1630574829257785344,ied AND bomb,MitchChase,rt speciale is very instructive here he is watching a thermobaric improvised explosive device at a training camp he real ,2023-02-28,en
1630557334362640386,ied AND bomb,HT_Resp,bombing in crowded bazaar in southwestern pakistan kills 5 via,2023-02-28,en
1630490211225587713,ied AND bomb,hayatullahhaid9,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630466928501243905,ied AND bomb,Amir_Ali12124,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630448667608924160,ied AND bomb,MYassin_Haidari,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630435686863044608,ied AND bomb,Hajidawood2000,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630431456836354049,ied AND bomb,fareshta_hasani,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630428938496245762,ied AND bomb,rafat_amina,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630417068595073025,ied AND bomb,playbo1_marty,i used to yell bomb whenever a bitch told me she had an iud just learned the difference between an ied and an iud today my b to all the people i reported to the government for being domestic terrorists,2023-02-28,en
1630399537813798912,ied AND bomb,Hazaraboy143,rt a car bomb ied went off at the gate of sayed ul shuhada highschool hazara populated school in barchi of kabul two ,2023-02-28,en
1630684264248356868,ied AND injury,GreenfordBlog,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630674517583355906,ied AND injury,Joyceeee77,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630650858294657026,ied AND injury,mark_uzzell,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630648068507836424,ied AND injury,AbsntFriends,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630623494491783185,ied AND injury,JakiFW,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630619115974017030,ied AND injury,TerryStack3,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630613852013445154,ied AND injury,steps_ka,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-02-28,en
1630601600367570944,ied AND injury,Blesma, i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chriss life was forever changed when he lost both of his legs serving in afghanistan following his injury chris took up boxing and scuba diving ,2023-02-28,en
1630717289128677376,ied AND injured,maddeVishu,rt big nia court convicts 8 isis terrorists for planting ieds at various locations in uttar pradesh an ied was planted ,2023-02-28,en
1630648781011034112,ied AND injured,EricohGee,rt claim al shabaab killed and injured eight puntland forces and destroyed their vehicle in an ied attack in bosaso city ,2023-02-28,en
1630647760511807488,ied AND injured,espirit_d_intel,rt claim al shabaab killed and injured eight puntland forces and destroyed their vehicle in an ied attack in bosaso city ,2023-02-28,en
1630647354184310793,ied AND injured,SecuritySmg, claim al shabaab killed and injured eight puntland forces and destroyed their vehicle in an ied attack in bosaso city bari state northeastern somalia 24 february 2023 ,2023-02-28,en
1630647166141079572,ied AND injured,TracTerrorism, claim al shabaab killed and injured eight puntland forces and destroyed their vehicle in an ied attack in bosaso city bari state northeastern somalia 24 february 2023 read more  ,2023-02-28,en
1630646057846853632,ied AND injured,HaridasKukkur, big nia court convicts 8 isis terrorists for planting ieds at various locations in uttar pradesh an ied was planted in the bhopal ujjain passenger train on march 7 2017 that had left 10 passengers injured the convicted terrorists are mohammad faisal asif iqbal ,2023-02-28,en
1630624480786800640,ied AND injured,dhruvbhim,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630620818035314689,ied AND injured,TruthMustbeOut,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630618840718802944,ied AND injured,TTR7722, sirf ek pilot capture ko leke baithe ho tum ur dozens of ii soldiers were captured by ia in kargil war and 200 disown ii soldiers b ied by ia unlike ur d unpro i army ran away by abondening its injured d ad troops ,2023-02-28,en
1630614424087310339,ied AND injured,fight4URIndia,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630612818310340608,ied AND injured,SecuritySmg,an ied went off in district of province killing 4 people and more than a dozen injured according to initial reports the was attached to a motorbike parked outside the shop ,2023-02-28,en
1630604825477136384,ied AND injured,Hema68966421,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630601273509822465,ied AND injured,rameshwararyaom,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630577479164526593,ied AND injured,Bloooodysweet,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630576264976437248,ied AND injured,jainharshit97,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630569081282740224,ied AND injured,s_total_s2,rt vehicle ied explosion in the al klasse neighbourhood of city near the jodi roundabout close to rafida school with ,2023-02-28,en
1630556773701799937,ied AND injured,yujnhu2,rt  nia court convicts 8 isis terrorists for planting ieds at various locations in one of the ied that was ,2023-02-28,en
1630539031267389440,ied AND injured,RahulSi17124104,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630537083562627074,ied AND injured,halli_kiran,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630536495122767874,ied AND injured,mulednyanesh,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630530274881835014,ied AND injured,VK87575022,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630527234867081228,ied AND injured,muktakanotra1,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630516605708046336,ied AND injured,bronzmash,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630516244842528768,ied AND injured,gulabja32826139,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630509833958096896,ied AND injured,sarithat_,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630505698835705857,ied AND injured,KKAPTAAN,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630495579309752326,ied AND injured,js_aryaa,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630494760506097666,ied AND injured,ItalySeHoonBC,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630491797016444929,ied AND injured,chinakigpl2021,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630490506768838657,ied AND injured,Awneesh68949726,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630486909280739330,ied AND injured,mha_rishi,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630480497733419008,ied AND injured,Indicnation1,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630473801137020929,ied AND injured,Makyakaru1055,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630461206426451975,ied AND injured,imabhimanyu123,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630460386142191617,ied AND injured,BaijuBawra19,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630458501347811329,ied AND injured,iksha66,rt reportedly today 4 killed and 15 in an an improvised explosive device ied blown off just outs ,2023-02-28,en
1630456707473342464,ied AND injured,SteeleSyAA,vehicle ied explosion in the al klasse neighbourhood of city near the jodi roundabout close to rafida school with no casualties reported with only material damages one kurdish militia fighter and two civilians were injured in the explosion  ,2023-02-28,en
1630453604657283073,ied AND injured,alwaystruthside,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630451730646462466,ied AND injured,ArunadityaJha,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630446606658199552,ied AND injured,NetraMahanta,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630443110689030147,ied AND injured,Deadbombx1208,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630440458588667904,ied AND injured,prabhakar_potu,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630432746303819778,ied AND injured,cozyduke_apt29, baloch liberation army azad baloch faction claims responsibility for carrying out an ied attack targeting a convoy of vehicles yesterday in kohlu district 2 levies soldiers were killed and 4 others were injured ,2023-02-28,en
1630432469240492032,ied AND injured,EternallyWaiti1,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630429064409518081,ied AND injured,DakhsinRoy,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630422969016274945,ied AND injured,Mskt25896549,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630417113713373187,ied AND injured,soumya25asus,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630414516151521280,ied AND injured,Kannan88810,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630413848053452800,ied AND injured,Avikagain01,rt at least six occupying napak forces personnels were seriously injured after their vehicle was targeted in ,2023-02-28,en
1630410752547856385,ied AND injured,Dora__3867,rt blast caused by an improvised explosive device planted on a motorcycle killed at least four people and left 14 others i ,2023-02-28,en
1630407222193684480,ied AND injured,DeepakkishorSh7,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630406114402775046,ied AND injured,SanghaSaab12344,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630400163360456704,ied AND injured,deepaksam5,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630391346535239682,ied AND injured,PratapVijender,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630390488632270850,ied AND injured,shakthigj,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630368938239619072,ied AND injured,Praveenjoshim1,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-02-28,en
1630702510435614721,ied AND explosive,JBC137N,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630700882995314688,ied AND explosive,Echo_MaGiik, ied improvised explosive dick,2023-02-28,en
1630684238767898624,ied AND explosive,AM1150,on monday february 27 2023 the kelowna rcmp responded to a call about a possible improvised explosive device ied located on the north side of highway 97 near cooper road ,2023-02-28,en
1630664616308277248,ied AND explosive,Denasims17,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630647458387599377,ied AND explosive,LyndaE222,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630645627750105092,ied AND explosive,smitwindsor,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630641460990099476,ied AND explosive,AgentBlusky,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630630868069826563,ied AND explosive,Indignationpunk,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630611817281077264,ied AND explosive,NorthernGlory2,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630610509811838976,ied AND explosive,Michael82150005,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630610180651073542,ied AND explosive,Mands0110,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630609071668887552,ied AND explosive,BethTillberg,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630607196970008576,ied AND explosive,ForesterEvelyn,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630607135343099913,ied AND explosive,FelineCoffee,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630606831340105730,ied AND explosive,jumpingjonny19,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630605521463005184,ied AND explosive,Forestertkh1,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630605146098135041,ied AND explosive,4CRPG,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630604593418899458,ied AND explosive,peterdiane01,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630603647985004545,ied AND explosive,bmlyle,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630603572336533504,ied AND explosive,rddragster,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630601903699525633,ied AND explosive,ant_ara,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630601383413010432,ied AND explosive,louisafreda,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630601208993046530,ied AND explosive,warne57,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630600715008704519,ied AND explosive,FreedomLoverB,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630600704258703361,ied AND explosive,finlaysongordon,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630600288586579968,ied AND explosive,Motored26,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630600218172334080,ied AND explosive,andrea99960851,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630599944762449926,ied AND explosive,BeanFromPA,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630599795826991108,ied AND explosive,scrambledtwit,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630599739149283332,ied AND explosive,Tamethyste,rt ieds or improvised explosive devices immigrate to canada when you bring there to here then this country become ,2023-02-28,en
1630599190467190786,ied AND explosive,TheYetiKnowswhy,ieds or improvised explosive devices immigrate to canada when you bring there to here then this country becomes there ,2023-02-28,en
1630438607461953536,ied AND explosive,JournalistJmu,a suspected ied improvised explosive device was found in panja chowk area of on tuesday morning the ied was taken towards bathuni forest and successfully destroyed further investigation in the case has been initiated  ,2023-02-28,en
1630437160003289088,ied AND explosive,NetworkMaple,rcmp in kelowna b c say they safely dismantled a live explosive device monday night after the discovery of a suspicious object closed highway 97 const mike della paolera referred to it as an ied or improvised explosive device but provided no ,2023-02-28,en
1630425925371437056,ied AND explosive,TakhleeqT,suspected ied improvised explosive device was found in panja chowk area of rajouri on tuesday ,2023-02-28,en
1630422036106432512,ied AND explosive,talal_ahmed1925,rt one child was killed and two critically wounded after a roadside improvised explosive device ied went off near the wana are ,2023-02-28,en
1630421325188681729,ied AND explosive,Swat9490,rt one child was killed and two critically wounded after a roadside improvised explosive device ied went off near the wana are ,2023-02-28,en
1630421128945496064,ied AND explosive,dawn_com,one child was killed and two critically wounded after a roadside improvised explosive device ied went off near the wana area of south waziristan ,2023-02-28,en
1630376251121623040,ied AND explosive,Stanboo2,rt should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret th ,2023-02-28,en
1630363519559278594,ied AND explosive,mighty3dstudios,rt should anything go wrong in this country and you guys starts throwing explosive device ied you guys will regret th ,2023-02-28,en
1630614885880020992,ied AND hurt,WBarlaam, the surveys blow out the ears of the whales and cause cerebral hemorrhages its like a fucking hurt locker ied to them ,2023-02-28,en
1630977642814996480,ied AND bomb,TruestUntruth, what would you estimate the tnt equivalent of this ied car bomb not sure but i think around 500 kg directly underneath would likely equal total hull loss maybe crew survival not sure how much needed depending on focus of blast to rupture chain or mobility kill for salvage,2023-03-01,en
1630953817155174400,ied AND bomb,Poolshooternv, biden traded brittany griner for the russian ied bomb maker victor bout merchant of death rep d sheila jackson said he made the bombs but he didn t use them to kill people very sound logic the left should apply to gun manufacturers ,2023-03-01,en
1630881972104073219,ied AND bomb,manzanarezrobin,tent fire kills north syrian siblings who in their short lives had survived russia bombs assad regime bombs irgc iran thug militia attacks ypgpkk bomb attacks terrorist vehicle ied explosions syrian families die for crime of being anti assadist in opposition to russian syria ,2023-03-01,en
1630880545587752961,ied AND bomb,JamesBr61159717, how do you say bomb and ied in raghead ,2023-03-01,en
1631052138406363136,ied AND injury,FriedrichHayek, a large percentage of the homeless have brain damage from being battered in the head according to studies and ptsd is in most cases a product of brain injury shell shock is caused by damage to the brain iraq war veterans with ptsd typically got brain injured via an ied ,2023-03-01,en
1630856642131525632,ied AND injury,1962MMolloy,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-03-01,en
1630845304286203904,ied AND injury,PtsdSole,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-03-01,en
1630836352244654081,ied AND injury,PennyFrost64,rt i was on a routine patrol when i stood on an ied fifteen other lads had passed over it before me at just 20 years old chr ,2023-03-01,en
1631063190418202624,ied AND injured,TracTerrorism, claim al shabaab injured a somalian officer named abdelrahman osman ali in an ied attack that targeted him in dinsoor city bay state southwestern somalia 25 february 2023 read more  ,2023-03-01,en
1631047720449212422,ied AND injured,bvlemoine,look anyone who serves in the us military is a hero but make no mistake anyone else but a high ranking politicians son would never have received a bronze star my son served two combat tours in iraq was injured by an ied he did not receive a bronze star ,2023-03-01,en
1631014435065327616,ied AND injured,luffy220501,rt one of the ied was planted by these terrorists in the bhopal ujjain passenger train on march 7 2017 that had left 10 pass ,2023-03-01,en
1631001864102637568,ied AND injured,NIGERAIUSA,rt chrda condemns in strong terms ied attacks in buea targeting athletes during the 28th edition of the mount cameroon rac ,2023-03-01,en
1630993608290754560,ied AND injured,prudhvitej32,rt big nia court convicts 8 isis terrorists for planting ieds at various locations in uttar pradesh an ied was planted ,2023-03-01,en
1630918624243220480,ied AND injured,TheAvenueMail,west singhbhum 52 year old man killed in ied blast wife injured ,2023-03-01,en
1630905959781666816,ied AND injured,InsideJharkhan1,a villager was killed wife injured in ied blast in goilkera ,2023-03-01,en
1630894579322093568,ied AND injured,manpree1893120,rt two bombs were planted on 20th jan two blasts occurred on 21st jan at a gap of 20 minutes to kill as many people as poss ,2023-03-01,en
1630892563493437442,ied AND injured,GauravD64206397,rt big nia court convicts 8 isis terrorists for planting ieds at various locations in uttar pradesh an ied was planted ,2023-03-01,en
